,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
3419451,256,TRANSFER,9811104.49,C1983750370,9811104.49,0.0,C381637925,0.0,0.0,1,0
3423410,256,TRANSFER,40231.56,C727542577,40231.56,0.0,C2002670560,0.0,0.0,1,0
3427945,256,TRANSFER,255028.93,C1965921392,255028.93,0.0,C180655933,0.0,0.0,1,0
3434399,256,TRANSFER,70696.74,C947315292,70696.74,0.0,C1485351052,0.0,0.0,1,0
3452292,257,TRANSFER,211186.03,C1782191241,211186.03,0.0,C1635501277,0.0,0.0,1,0
3453367,257,TRANSFER,230204.96,C981450305,230204.96,0.0,C1358922022,0.0,0.0,1,0
3453733,257,TRANSFER,6262505.91,C1632129790,6262505.91,0.0,C1449704632,0.0,0.0,1,0
3467001,258,TRANSFER,248043.99,C1778045793,248043.99,0.0,C525875414,0.0,0.0,1,0
3486420,258,TRANSFER,29280.46,C236282948,29280.46,0.0,C489338831,0.0,0.0,1,0
3489832,258,TRANSFER,2684142.41,C1988413338,2684142.41,0.0,C627945196,0.0,0.0,1,0
3490959,258,TRANSFER,618270.9,C1716255280,618270.9,0.0,C79653418,0.0,0.0,1,0
3498775,259,TRANSFER,1950373.54,C1584301839,1950373.54,0.0,C1727119878,0.0,0.0,1,0
3508940,259,TRANSFER,507521.42,C1428068885,507521.42,0.0,C883314013,0.0,0.0,1,0
3510092,259,TRANSFER,72782.82,C1431303574,72782.82,0.0,C141288086,0.0,0.0,1,0
3530903,259,TRANSFER,248071.56,C1429503291,248071.56,0.0,C1044014885,0.0,0.0,1,0
3535937,259,TRANSFER,8274020.94,C840630111,8274020.94,0.0,C825235440,0.0,0.0,1,0
3540100,260,TRANSFER,60226.06,C415054779,60226.06,0.0,C20386359,0.0,0.0,1,0
3542877,260,TRANSFER,10000000.0,C1799904347,10175597.64,175597.64,C1817199105,0.0,0.0,1,0
3542879,260,TRANSFER,175597.64,C851065850,175597.64,0.0,C1996124584,0.0,0.0,1,0
3567903,260,TRANSFER,847383.45,C358038381,847383.45,0.0,C1806358592,0.0,0.0,1,0
3569333,260,TRANSFER,296977.69,C211401092,296977.69,0.0,C81585635,0.0,0.0,1,0
3570820,260,TRANSFER,8332002.94,C1485613101,8332002.94,0.0,C397739299,0.0,0.0,1,0
3571171,261,TRANSFER,259186.43,C1374344025,259186.43,0.0,C717552851,0.0,0.0,1,0
3572165,261,TRANSFER,2689633.8,C1607707310,2689633.8,0.0,C1422177291,0.0,0.0,1,0
3574582,261,TRANSFER,196561.69,C1808233473,196561.69,0.0,C333956896,0.0,0.0,1,0
3574667,261,TRANSFER,2241630.36,C972876081,2241630.36,0.0,C950017248,0.0,0.0,1,0
3578417,261,TRANSFER,163353.64,C306323012,163353.64,0.0,C1137288275,0.0,0.0,1,0
3579107,261,TRANSFER,1954854.24,C998015371,1954854.24,0.0,C1009679725,0.0,0.0,1,0
3580338,261,TRANSFER,5039827.29,C60530886,5039827.29,0.0,C1454703841,0.0,0.0,1,0
3581289,261,TRANSFER,8639.93,C160052939,8639.93,0.0,C671509828,0.0,0.0,1,0
3582206,261,TRANSFER,591032.52,C1420583441,591032.52,0.0,C1377219388,0.0,0.0,1,0
3585227,261,TRANSFER,358159.13,C23700491,358159.13,0.0,C2007086276,0.0,0.0,1,0
3585379,262,TRANSFER,201281.36,C1271087457,201281.36,0.0,C1017401472,0.0,0.0,1,0
3585527,262,TRANSFER,1589763.63,C2075471030,1589763.63,0.0,C2138615216,0.0,0.0,1,0
3585606,262,TRANSFER,2016790.84,C1000331499,2016790.84,0.0,C1778895918,0.0,0.0,1,0
3586078,262,TRANSFER,2642116.95,C456316207,2642116.95,0.0,C1903974200,0.0,0.0,1,0
3586828,262,TRANSFER,328427.77,C1956897867,328427.77,0.0,C716184837,0.0,0.0,1,0
3590081,262,TRANSFER,592615.53,C366677925,592615.53,0.0,C1433310823,0.0,0.0,1,0
3592471,262,TRANSFER,218074.57,C1211163896,218074.57,0.0,C1493086567,0.0,0.0,1,0
3593087,262,TRANSFER,68230.32,C1908083976,68230.32,0.0,C433026096,0.0,0.0,1,0
3594068,262,TRANSFER,639680.32,C1449539752,639680.32,0.0,C1011349802,0.0,0.0,1,0
3594476,262,TRANSFER,340936.99,C1355922572,340936.99,0.0,C1385531545,0.0,0.0,1,0
3596455,262,TRANSFER,2914653.69,C767295910,2914653.69,0.0,C258732542,0.0,0.0,1,0
3597256,263,TRANSFER,297465.74,C777990468,297465.74,0.0,C1409823757,0.0,0.0,1,0
3600454,263,TRANSFER,273408.94,C991455479,273408.94,0.0,C1874866148,0.0,0.0,1,0
3604144,263,TRANSFER,61856.83,C674575230,61856.83,0.0,C515016195,0.0,0.0,1,0
3604713,264,TRANSFER,84196.79,C1271945104,84196.79,0.0,C622968772,0.0,0.0,1,0
3605434,264,TRANSFER,627586.04,C1202568375,627586.04,0.0,C1928207921,0.0,0.0,1,0
3605544,264,TRANSFER,7304.56,C1550599239,7304.56,0.0,C993958869,0.0,0.0,1,0
3606096,264,TRANSFER,2514878.33,C1985672054,2514878.33,0.0,C1670823514,0.0,0.0,1,0
3608569,265,TRANSFER,415437.27,C1772129702,415437.27,0.0,C42065364,0.0,0.0,1,0
3608573,265,TRANSFER,127916.67,C1684685440,127916.67,0.0,C98246115,0.0,0.0,1,0
3608722,265,TRANSFER,158214.43,C1151204098,158214.43,0.0,C1798298818,0.0,0.0,1,0
3609349,265,TRANSFER,881187.51,C985192953,881187.51,0.0,C291644544,0.0,0.0,1,0
3609742,265,TRANSFER,3929113.14,C111386253,3929113.14,0.0,C833883362,0.0,0.0,1,0
3610073,265,TRANSFER,5721871.91,C1616758519,5721871.91,0.0,C96929934,0.0,0.0,1,0
3610180,266,TRANSFER,1911239.21,C543601110,1911239.21,0.0,C271369979,0.0,0.0,1,0
3610369,266,TRANSFER,10000000.0,C1749184895,25494862.93,15494862.93,C1827220106,0.0,0.0,1,0
3610371,266,TRANSFER,10000000.0,C2070647495,15494862.93,5494862.93,C1808278362,0.0,0.0,1,0
3610373,266,TRANSFER,5494862.93,C988536152,5494862.93,0.0,C2025332798,0.0,0.0,1,0
3610546,266,TRANSFER,3486005.08,C1582000733,3486005.08,0.0,C1395248561,0.0,0.0,1,0
3610888,267,TRANSFER,1654055.02,C656737839,1654055.02,0.0,C679697619,0.0,0.0,1,0
3610928,267,TRANSFER,37669.14,C894928448,37669.14,0.0,C759753598,0.0,0.0,1,0
3610930,267,TRANSFER,1259972.05,C1376942715,1259972.05,0.0,C2065571407,0.0,0.0,1,0
3610963,267,TRANSFER,2926854.05,C1370085660,2926854.05,0.0,C1118723895,0.0,0.0,1,0
3610965,268,TRANSFER,2219475.13,C1998076777,2219475.13,0.0,C1122874566,0.0,0.0,1,0
3610967,268,TRANSFER,1070857.97,C526265092,1070857.97,0.0,C217951439,0.0,0.0,1,0
3610969,268,TRANSFER,754874.26,C390809517,754874.26,0.0,C1817850202,0.0,0.0,1,0
3610971,269,TRANSFER,10000000.0,C1014298205,13042111.54,3042111.54,C668046170,0.0,0.0,1,0
3610973,269,TRANSFER,3042111.54,C1680736871,3042111.54,0.0,C880626783,0.0,0.0,1,0
3610975,269,TRANSFER,676882.33,C1627918307,676882.33,0.0,C1636966593,0.0,0.0,1,0
3610977,269,TRANSFER,48412.47,C1804135110,48412.47,0.0,C1940873838,0.0,0.0,1,0
3610979,269,TRANSFER,32527.0,C1930526816,32527.0,0.0,C1608920091,0.0,0.0,1,0
3610981,269,TRANSFER,1314897.11,C353673917,1314897.11,0.0,C1556017214,0.0,0.0,1,0
3610983,269,TRANSFER,278619.91,C117810868,278619.91,0.0,C1738568883,0.0,0.0,1,0
3610985,270,TRANSFER,757422.83,C318040241,757422.83,0.0,C995250059,0.0,0.0,1,0
3610987,270,TRANSFER,134623.95,C1664606481,134623.95,0.0,C1000039615,0.0,0.0,1,0
3610989,270,TRANSFER,144731.73,C23978336,144731.73,0.0,C1766457372,0.0,0.0,1,0
3610991,270,TRANSFER,79712.37,C1646350355,79712.37,0.0,C701219396,0.0,0.0,1,0
3610993,270,TRANSFER,1998327.96,C1905022556,1998327.96,0.0,C279654004,0.0,0.0,1,0
3610995,270,TRANSFER,14992.14,C925134065,14992.14,0.0,C1757598776,0.0,0.0,1,0
3610997,270,TRANSFER,395531.72,C497404985,395531.72,0.0,C1272345661,0.0,0.0,1,0
3610999,270,TRANSFER,201511.93,C1046364344,201511.93,0.0,C1582493595,0.0,0.0,1,0
3611001,271,TRANSFER,2271674.66,C1103494239,2271674.66,0.0,C416462822,0.0,0.0,1,0
3611003,271,TRANSFER,642364.74,C1813153162,642364.74,0.0,C1755920310,0.0,0.0,1,0
3611005,271,TRANSFER,64319.46,C444350674,64319.46,0.0,C915237822,0.0,0.0,1,0
3611007,271,TRANSFER,279776.54,C573479496,279776.54,0.0,C809970708,0.0,0.0,1,0
3611009,271,TRANSFER,5926745.36,C393546828,5926745.36,0.0,C516790131,0.0,0.0,1,0
3611011,271,TRANSFER,1621056.88,C1492957578,1621056.88,0.0,C296774789,0.0,0.0,1,0
3611013,272,TRANSFER,177022.52,C892131822,177022.52,0.0,C844865785,0.0,0.0,1,0
3611015,272,TRANSFER,580673.57,C851163410,580673.57,0.0,C266966144,0.0,0.0,1,0
3611017,272,TRANSFER,5141769.94,C41354044,5141769.94,0.0,C1312570862,0.0,0.0,1,0
3611019,272,TRANSFER,253672.83,C1443107751,253672.83,0.0,C1668585491,0.0,0.0,1,0
3611021,272,TRANSFER,1061353.33,C1550662745,1061353.33,0.0,C1094321538,0.0,0.0,1,0
3611023,272,TRANSFER,166972.46,C1290569824,166972.46,0.0,C771431962,0.0,0.0,1,0
3611349,273,TRANSFER,159106.12,C1424958936,159106.12,0.0,C1471537489,0.0,0.0,1,0
3612962,273,TRANSFER,95235.46,C727037964,95235.46,0.0,C2000632199,0.0,0.0,1,0
3613879,273,TRANSFER,76642.85,C1199647031,76642.85,0.0,C2036177747,0.0,0.0,1,0
3614178,273,TRANSFER,3738574.9,C1811872528,3738574.9,0.0,C546465873,0.0,0.0,1,0
3614293,273,TRANSFER,103078.52,C1724879922,103078.52,0.0,C728668261,0.0,0.0,1,0
3616583,273,TRANSFER,296212.67,C933352682,296212.67,0.0,C796842245,0.0,0.0,1,0
3617676,273,TRANSFER,4574246.75,C1947336797,4574246.75,0.0,C418157803,0.0,0.0,1,0
3618322,273,TRANSFER,601494.61,C847336008,601494.61,0.0,C1251618677,0.0,0.0,1,0
3618330,273,TRANSFER,2230432.56,C49877168,2230432.56,0.0,C1235148349,0.0,0.0,1,0
3618411,273,TRANSFER,27059.86,C744161547,27059.86,0.0,C720253622,0.0,0.0,1,0
3620882,274,TRANSFER,379057.93,C1259154516,379057.93,0.0,C605861761,0.0,0.0,1,0
3621340,274,TRANSFER,70753.9,C1183327640,70753.9,0.0,C290062990,0.0,0.0,1,0
3624429,274,TRANSFER,529659.95,C1058371730,529659.95,0.0,C1045155067,0.0,0.0,1,0
3626199,274,TRANSFER,131594.12,C965792626,131594.12,0.0,C896468474,0.0,0.0,1,0
3626259,274,TRANSFER,188441.76,C194292949,188441.76,0.0,C182280764,0.0,0.0,1,0
3627209,274,TRANSFER,2274566.61,C1462703827,2274566.61,0.0,C961774996,0.0,0.0,1,0
3628554,274,TRANSFER,5052211.09,C39195818,5052211.09,0.0,C717479366,0.0,0.0,1,0
3628710,274,TRANSFER,24279.32,C1174268918,24279.32,0.0,C1953342406,0.0,0.0,1,0
3630051,274,TRANSFER,49210.21,C10982843,49210.21,0.0,C803239144,0.0,0.0,1,0
3635892,274,TRANSFER,982414.06,C837087174,982414.06,0.0,C2003416160,0.0,0.0,1,0
3638348,275,TRANSFER,21323.28,C498498940,21323.28,0.0,C490070900,0.0,0.0,1,0
3645681,275,TRANSFER,1436.38,C1462369015,1436.38,0.0,C204541509,0.0,0.0,1,0
3657134,275,TRANSFER,513082.74,C1314353010,513082.74,0.0,C1426875642,0.0,0.0,1,0
3657624,275,TRANSFER,4162555.99,C1124374325,4162555.99,0.0,C460771007,0.0,0.0,1,0
3658948,275,TRANSFER,2607790.58,C1448180572,2607790.58,0.0,C669935594,0.0,0.0,1,0
3668999,276,TRANSFER,124696.98,C1384810347,124696.98,0.0,C1897996177,0.0,0.0,1,0
3670119,276,TRANSFER,2246118.53,C1389870393,2246118.53,0.0,C745454492,0.0,0.0,1,0
3670249,276,TRANSFER,2554948.41,C1323434456,2554948.41,0.0,C934748143,0.0,0.0,1,0
3679308,276,TRANSFER,321465.0,C1409640196,321465.0,0.0,C351250404,0.0,0.0,1,0
3681230,276,TRANSFER,1567591.24,C1295443216,1567591.24,0.0,C1682101725,0.0,0.0,1,0
3692709,277,TRANSFER,342988.79,C1522760202,342988.79,0.0,C509783164,0.0,0.0,1,0
3693501,277,TRANSFER,226804.13,C1004336210,226804.13,0.0,C2087942542,0.0,0.0,1,0
3697321,277,TRANSFER,149656.36,C2072045528,149656.36,0.0,C519434104,0.0,162310.05,1,0
3697536,277,TRANSFER,191427.4,C395023156,191427.4,0.0,C1879166409,0.0,0.0,1,0
3701934,277,TRANSFER,2392482.86,C1015599837,2392482.86,0.0,C1814093957,0.0,0.0,1,0
3703860,277,TRANSFER,242678.33,C688368548,242678.33,0.0,C31250082,0.0,0.0,1,0
3710872,277,TRANSFER,621387.64,C1520262404,621387.64,0.0,C622056239,0.0,0.0,1,0
3717511,278,TRANSFER,89303.18,C1484193833,89303.18,0.0,C91936186,0.0,0.0,1,0
3739781,278,TRANSFER,240580.4,C338881900,240580.4,0.0,C738144053,0.0,0.0,1,0
3741797,279,TRANSFER,601222.02,C1700633166,601222.02,0.0,C1334915379,0.0,0.0,1,0
3743970,279,TRANSFER,144044.35,C500782163,144044.35,0.0,C1678225992,0.0,0.0,1,0
3746469,279,TRANSFER,231161.48,C2098770464,231161.48,0.0,C563164631,0.0,0.0,1,0
3749432,279,TRANSFER,98897.07,C1819955276,98897.07,0.0,C1376329806,0.0,0.0,1,0
3749911,279,TRANSFER,345533.89,C548836195,345533.89,0.0,C219662261,0.0,0.0,1,0
3756942,279,TRANSFER,145982.36,C1538706817,145982.36,0.0,C1455294114,0.0,0.0,1,0
3760282,279,TRANSFER,10000000.0,C2062481561,30536624.41,20536624.41,C935919630,0.0,0.0,1,0
3760284,279,TRANSFER,10000000.0,C339144629,20536624.41,10536624.41,C447852930,0.0,0.0,1,0
3760286,279,TRANSFER,10000000.0,C898870268,10536624.41,536624.41,C1236804041,0.0,0.0,1,0
3760288,279,TRANSFER,536624.41,C1035541766,536624.41,536624.41,C1100697970,0.0,0.0,1,1
3766298,279,TRANSFER,697226.2,C647787340,697226.2,0.0,C1915139029,0.0,0.0,1,0
3781978,280,TRANSFER,475854.04,C881015352,475854.04,0.0,C1335953654,0.0,0.0,1,0
3784789,280,TRANSFER,268762.37,C2005257689,268762.37,0.0,C1802416227,0.0,0.0,1,0
3794517,281,TRANSFER,54235.7,C725405279,54235.7,0.0,C2020386791,0.0,0.0,1,0
3796796,281,TRANSFER,204778.86,C124602239,204778.86,0.0,C1687616355,0.0,0.0,1,0
3803142,281,TRANSFER,7133.97,C157969279,7133.97,0.0,C1713731029,0.0,0.0,1,0
3806271,281,TRANSFER,5393228.23,C454501295,5393228.23,0.0,C1258227821,0.0,0.0,1,0
3811337,281,TRANSFER,1030417.74,C1060613319,1030417.74,0.0,C1653587362,0.0,0.0,1,0
3814234,281,TRANSFER,441892.92,C1660730946,441892.92,0.0,C1069601920,0.0,0.0,1,0
3814751,281,TRANSFER,2554662.97,C325102191,2554662.97,0.0,C1742243055,0.0,0.0,1,0
3819976,281,TRANSFER,556720.82,C1352632732,556720.82,0.0,C1169865879,0.0,0.0,1,0
3820534,281,TRANSFER,574072.72,C844803674,574072.72,0.0,C958694427,0.0,0.0,1,0
3821478,282,TRANSFER,371669.59,C686471933,371669.59,0.0,C173311273,0.0,0.0,1,0
3826720,282,TRANSFER,17428.0,C1472963046,17428.0,0.0,C269798129,0.0,0.0,1,0
3828476,282,TRANSFER,481.9,C2008721842,481.9,0.0,C1886648323,0.0,0.0,1,0
3830011,282,TRANSFER,8091.78,C680495878,8091.78,0.0,C958080037,0.0,0.0,1,0
3838926,282,TRANSFER,16296.46,C826788482,16296.46,0.0,C260162600,0.0,0.0,1,0
3843519,282,TRANSFER,140523.4,C730675323,140523.4,0.0,C160013718,0.0,0.0,1,0
3844873,282,TRANSFER,1564952.45,C629586313,1564952.45,0.0,C1455441371,0.0,0.0,1,0
3848221,282,TRANSFER,1709224.02,C1652182043,1709224.02,0.0,C1794027928,0.0,0.0,1,0
3849812,282,TRANSFER,181647.66,C54761777,181647.66,0.0,C1435233045,0.0,0.0,1,0
3855277,283,TRANSFER,101515.68,C295983306,101515.68,0.0,C581841724,0.0,0.0,1,0
3868585,283,TRANSFER,843174.04,C231514009,843174.04,0.0,C1037718749,0.0,0.0,1,0
3869815,283,TRANSFER,924912.26,C626512080,924912.26,0.0,C559962002,0.0,0.0,1,0
3875998,283,TRANSFER,113360.8,C468244226,113360.8,0.0,C410972619,0.0,0.0,1,0
3896066,284,TRANSFER,739584.33,C74627202,739584.33,0.0,C452552725,0.0,0.0,1,0
3897884,284,TRANSFER,741277.85,C1574461768,741277.85,0.0,C16659988,0.0,0.0,1,0
3900641,284,TRANSFER,160296.55,C1890719438,160296.55,0.0,C933704571,0.0,0.0,1,0
3905470,284,TRANSFER,800115.05,C669992732,800115.05,0.0,C1306515045,0.0,0.0,1,0
3905596,284,TRANSFER,164502.06,C1521362379,164502.06,0.0,C951883743,0.0,0.0,1,0
3913780,284,TRANSFER,558050.49,C1190521661,558050.49,0.0,C1567764028,0.0,0.0,1,0
3913873,284,TRANSFER,830803.43,C1340873625,830803.43,0.0,C743070440,0.0,0.0,1,0
3916154,284,TRANSFER,498747.55,C1358700061,498747.55,0.0,C705797275,0.0,0.0,1,0
3922753,285,TRANSFER,4452001.07,C1140883229,4452001.07,0.0,C428749233,0.0,0.0,1,0
3924881,285,TRANSFER,752639.78,C1934555881,752639.78,0.0,C13171795,0.0,0.0,1,0
3925695,285,TRANSFER,6249265.86,C855788158,6249265.86,0.0,C1260877050,0.0,0.0,1,0
3928326,285,TRANSFER,212975.59,C1926292993,212975.59,0.0,C1181920109,0.0,0.0,1,0
3929212,285,TRANSFER,411566.7,C24910757,411566.7,0.0,C1647415714,0.0,0.0,1,0
3933603,285,TRANSFER,1421665.98,C1217403648,1421665.98,0.0,C483706610,0.0,0.0,1,0
3933726,285,TRANSFER,106654.67,C836610580,106654.67,0.0,C219723061,0.0,0.0,1,0
3935965,285,TRANSFER,179648.89,C1502819144,179648.89,0.0,C451429333,0.0,0.0,1,0
3938455,286,TRANSFER,103124.43,C1284973829,103124.43,0.0,C1795673999,0.0,0.0,1,0
3939554,286,TRANSFER,2674794.22,C1839586690,2674794.22,0.0,C1860988881,0.0,0.0,1,0
3944625,286,TRANSFER,132943.98,C1093499326,132943.98,0.0,C1531800097,0.0,0.0,1,0
3947218,286,TRANSFER,97091.24,C1623240836,97091.24,0.0,C410264371,0.0,0.0,1,0
3948136,287,TRANSFER,491847.47,C1042812790,491847.47,0.0,C610496257,0.0,0.0,1,0
3948419,287,TRANSFER,712488.25,C1926307448,712488.25,0.0,C143244543,0.0,0.0,1,0
3950448,287,TRANSFER,1796406.6,C895738872,1796406.6,0.0,C1872912414,0.0,0.0,1,0
3951753,287,TRANSFER,223730.4,C734008057,223730.4,0.0,C1763626980,0.0,0.0,1,0
3953153,287,TRANSFER,7109453.78,C1425726290,7109453.78,0.0,C1670108631,0.0,0.0,1,0
3954418,288,TRANSFER,44116.87,C642784724,44116.87,0.0,C1952007189,0.0,0.0,1,0
3955018,288,TRANSFER,21511.22,C1582748935,21511.22,0.0,C1311170446,0.0,0.0,1,0
3956314,288,TRANSFER,28636.24,C263250153,28636.24,0.0,C117997526,0.0,0.0,1,0
3956496,288,TRANSFER,1905476.22,C693914149,1905476.22,0.0,C392618235,0.0,0.0,1,0
3956889,288,TRANSFER,722832.95,C385531487,722832.95,0.0,C674306325,0.0,0.0,1,0
3958538,289,TRANSFER,602807.17,C500424911,602807.17,0.0,C2014202347,0.0,0.0,1,0
3958614,289,TRANSFER,3374.25,C32426691,3374.25,0.0,C1088091066,0.0,0.0,1,0
3958622,289,TRANSFER,27759.73,C1844162816,27759.73,0.0,C1415356134,0.0,0.0,1,0
3958901,289,TRANSFER,37974.85,C1559945505,37974.85,0.0,C971134857,0.0,0.0,1,0
3959648,289,TRANSFER,196149.04,C631032087,196149.04,0.0,C722271938,0.0,0.0,1,0
3959663,289,TRANSFER,87219.11,C1011829657,87219.11,0.0,C452349512,0.0,0.0,1,0
3959755,290,TRANSFER,3275.33,C150547094,3275.33,0.0,C918786855,0.0,0.0,1,0
3959930,290,TRANSFER,165368.59,C914833925,165368.59,0.0,C1606646228,0.0,0.0,1,0
3960075,290,TRANSFER,1454356.81,C588367741,1454356.81,0.0,C2104870243,0.0,0.0,1,0
3960122,290,TRANSFER,559565.82,C322093816,559565.82,0.0,C1267169674,0.0,0.0,1,0
3960240,291,TRANSFER,30820.17,C2126162917,30820.17,0.0,C1525573417,0.0,0.0,1,0
3960254,291,TRANSFER,1185157.78,C262672510,1185157.78,0.0,C478572372,0.0,0.0,1,0
3960260,291,TRANSFER,145035.4,C410161307,145035.4,0.0,C2092567505,0.0,0.0,1,0
3960264,291,TRANSFER,87660.69,C1784205179,87660.69,0.0,C923245844,0.0,0.0,1,0
3960281,291,TRANSFER,2324907.08,C1426577344,2324907.08,0.0,C1833411414,0.0,0.0,1,0
3960284,292,TRANSFER,362335.05,C1144862911,362335.05,0.0,C552429589,0.0,0.0,1,0
3960286,292,TRANSFER,38513.19,C472317235,38513.19,0.0,C1356666800,0.0,0.0,1,0
3960288,292,TRANSFER,21859.86,C1683177798,21859.86,0.0,C1271955069,0.0,0.0,1,0
3960290,292,TRANSFER,2582733.46,C599107139,2582733.46,0.0,C48279139,0.0,0.0,1,0
3960292,293,TRANSFER,234673.76,C954355337,234673.76,0.0,C669925274,0.0,0.0,1,0
3960294,293,TRANSFER,530124.99,C1969299825,530124.99,0.0,C1985038646,0.0,0.0,1,0
3960296,294,TRANSFER,79446.06,C98463296,79446.06,0.0,C1491493728,0.0,0.0,1,0
3960298,294,TRANSFER,3731378.32,C1811823904,3731378.32,0.0,C1784541207,0.0,0.0,1,0
3960300,294,TRANSFER,7809301.98,C2147008654,7809301.98,0.0,C722948959,0.0,0.0,1,0
3960302,294,TRANSFER,806863.3,C892157001,806863.3,0.0,C1678656814,0.0,0.0,1,0
3960304,294,TRANSFER,380214.33,C492377263,380214.33,0.0,C357527156,0.0,0.0,1,0
3960306,294,TRANSFER,70173.64,C1106741895,70173.64,0.0,C453454325,0.0,0.0,1,0
3960308,294,TRANSFER,21819.57,C1705209887,21819.57,0.0,C878980822,0.0,0.0,1,0
3960310,294,TRANSFER,219110.27,C662565017,219110.27,0.0,C352364019,0.0,0.0,1,0
3960312,294,TRANSFER,290090.57,C1056695718,290090.57,0.0,C651955391,0.0,0.0,1,0
3960314,295,TRANSFER,1748611.28,C872116979,1748611.28,0.0,C1742807255,0.0,0.0,1,0
3960316,295,TRANSFER,172344.3,C547948167,172344.3,0.0,C765807005,0.0,0.0,1,0
3960318,295,TRANSFER,162756.9,C1722305169,162756.9,0.0,C782178061,0.0,0.0,1,0
3960320,295,TRANSFER,4531343.47,C1067203186,4531343.47,0.0,C1086076552,0.0,0.0,1,0
3960322,295,TRANSFER,9366.63,C892421305,9366.63,0.0,C1944775244,0.0,0.0,1,0
3960324,296,TRANSFER,40593.23,C1712808449,40593.23,0.0,C1997838913,0.0,0.0,1,0
3960326,296,TRANSFER,890964.06,C1313129154,890964.06,0.0,C42915246,0.0,0.0,1,0
3960328,296,TRANSFER,10000000.0,C1734365365,15591414.49,5591414.49,C1564795146,0.0,0.0,1,0
3960330,296,TRANSFER,5591414.49,C68688915,5591414.49,0.0,C1379652013,0.0,0.0,1,0
3960332,296,TRANSFER,716273.17,C178061397,716273.17,0.0,C1590888168,0.0,0.0,1,0
3960334,296,TRANSFER,282272.93,C922219750,282272.93,0.0,C1107412386,0.0,0.0,1,0
3960336,296,TRANSFER,717046.74,C1732292791,717046.74,0.0,C1402438091,0.0,0.0,1,0
3960338,296,TRANSFER,3080973.39,C1431002212,3080973.39,0.0,C278143037,0.0,0.0,1,0
3960340,296,TRANSFER,3043141.07,C526995277,3043141.07,0.0,C975347823,0.0,0.0,1,0
3960342,296,TRANSFER,261874.86,C660614375,261874.86,0.0,C542723764,0.0,0.0,1,0
3960344,296,TRANSFER,312151.06,C2064377910,312151.06,0.0,C480066834,0.0,0.0,1,0
3962417,297,TRANSFER,2131624.18,C824783072,2131624.18,0.0,C60624550,0.0,0.0,1,0
3963756,297,TRANSFER,57466.42,C327529413,57466.42,0.0,C1312651725,0.0,0.0,1,0
3971566,297,TRANSFER,5591647.96,C1237857283,5591647.96,0.0,C578388393,0.0,0.0,1,0
3980908,297,TRANSFER,3105902.49,C483009518,3105902.49,0.0,C1272462265,0.0,0.0,1,0
3997340,298,TRANSFER,40043.74,C1850753027,40043.74,0.0,C995702691,0.0,0.0,1,0
4007167,298,TRANSFER,488030.08,C1331489578,488030.08,0.0,C201103304,0.0,0.0,1,0
4011125,299,TRANSFER,5166728.87,C811562034,5166728.87,0.0,C1606899764,0.0,0.0,1,0
4012372,299,TRANSFER,677503.25,C1439879444,677503.25,0.0,C1677398142,0.0,0.0,1,0
4014000,299,TRANSFER,935790.41,C2136408151,935790.41,0.0,C39269592,0.0,0.0,1,0
4021678,299,TRANSFER,1150561.97,C817857207,1150561.97,0.0,C1094225384,0.0,0.0,1,0
4023009,299,TRANSFER,1158358.08,C1857854292,1158358.08,0.0,C1179545940,0.0,0.0,1,0
4046301,300,TRANSFER,264058.41,C519152863,264058.41,0.0,C987555684,0.0,0.0,1,0
4058810,300,TRANSFER,176059.16,C1589553907,176059.16,0.0,C1151960519,0.0,0.0,1,0
4070344,300,TRANSFER,794421.26,C1070321,794421.26,0.0,C1781279814,0.0,0.0,1,0
4070441,300,TRANSFER,774761.84,C475202972,774761.84,0.0,C843619874,0.0,0.0,1,0
4095401,301,TRANSFER,82665.47,C1241022919,82665.47,0.0,C778090649,0.0,0.0,1,0
4098187,301,TRANSFER,408724.54,C970648981,408724.54,0.0,C1224906494,0.0,0.0,1,0
4104661,302,TRANSFER,43235.71,C1028599135,43235.71,0.0,C1482390531,0.0,0.0,1,0
4105314,302,TRANSFER,1788729.73,C1477176067,1788729.73,0.0,C78352329,0.0,0.0,1,0
4105588,302,TRANSFER,1011249.64,C1106915307,1011249.64,0.0,C2043222623,0.0,0.0,1,0
4129416,302,TRANSFER,633384.46,C1088367372,633384.46,0.0,C299996818,0.0,0.0,1,0
4139270,303,TRANSFER,199870.29,C37736433,199870.29,0.0,C279131656,0.0,0.0,1,0
4141169,303,TRANSFER,447009.83,C256552805,447009.83,0.0,C312822815,0.0,0.0,1,0
4142544,303,TRANSFER,786480.78,C1284457893,786480.78,0.0,C790067619,0.0,0.0,1,0
4149483,303,TRANSFER,322585.04,C1769157927,322585.04,0.0,C1445084705,0.0,0.0,1,0
4154970,303,TRANSFER,10000000.0,C997532070,25614246.07,15614246.07,C483833357,0.0,0.0,1,0
4154972,303,TRANSFER,10000000.0,C1045409609,15614246.07,5614246.07,C399450397,0.0,0.0,1,0
4154974,303,TRANSFER,5614246.07,C771544520,5614246.07,0.0,C1545277452,0.0,0.0,1,0
4182990,304,TRANSFER,46661.03,C379326181,46661.03,0.0,C585824951,0.0,0.0,1,0
